flags,count,percentage,intent,intent_count,percentage_within_flag
BCIQZ,11,0.040935,track_order,1,9.090909
BILMPZ,11,0.040935,payment_issue,4,36.363636
BILMPZ,11,0.040935,place_order,2,18.181818
BILMPZ,11,0.040935,registration_problems,2,18.181818
BILMPZ,11,0.040935,check_cancellation_fee,1,9.090909
BILMPZ,11,0.040935,delete_account,1,9.090909
BILMPZ,11,0.040935,get_refund,1,9.090909
BCILMQZ,10,0.037213,check_cancellation_fee,4,40.0
BCILMQZ,10,0.037213,place_order,2,20.0
BCILMQZ,10,0.037213,change_order,1,10.0
BCILMQZ,10,0.037213,check_invoice,1,10.0
BCILMQZ,10,0.037213,payment_issue,1,10.0
BCILMQZ,10,0.037213,registration_problems,1,10.0
BCILPZ,10,0.037213,contact_customer_service,2,20.0
BCILPZ,10,0.037213,get_invoice,2,20.0
BCILPZ,10,0.037213,set_up_shipping_address,2,20.0
BCILPZ,10,0.037213,change_order,1,10.0
BCILPZ,10,0.037213,check_payment_methods,1,10.0
BCILPZ,10,0.037213,create_account,1,10.0
BCILPZ,10,0.037213,recover_password,1,10.0
BCLMW,10,0.037213,get_refund,6,60.0
BCLMW,10,0.037213,cancel_order,1,10.0
BCLMW,10,0.037213,check_cancellation_fee,1,10.0
BCLMW,10,0.037213,delivery_options,1,10.0
BCLMW,10,0.037213,place_order,1,10.0
BELNQZ,10,0.037213,track_order,3,30.0
BELNQZ,10,0.037213,change_order,2,20.0
BELNQZ,10,0.037213,cancel_order,1,10.0
BELNQZ,10,0.037213,create_account,1,10.0
BELNQZ,10,0.037213,recover_password,1,10.0
BELNQZ,10,0.037213,registration_problems,1,10.0
BELNQZ,10,0.037213,switch_account,1,10.0
BLPQZ,10,0.037213,contact_human_agent,2,20.0
BLPQZ,10,0.037213,change_order,1,10.0
BLPQZ,10,0.037213,check_invoice,1,10.0
BLPQZ,10,0.037213,check_refund_policy,1,10.0
BLPQZ,10,0.037213,contact_customer_service,1,10.0
BLPQZ,10,0.037213,get_invoice,1,10.0
BLPQZ,10,0.037213,get_refund,1,10.0
BLPQZ,10,0.037213,payment_issue,1,10.0
BLPQZ,10,0.037213,switch_account,1,10.0
BCEILP,9,0.033492,delivery_period,3,33.333333
BCEILP,9,0.033492,contact_human_agent,2,22.222222
BCEILP,9,0.033492,delete_account,2,22.222222
BCEILP,9,0.033492,check_cancellation_fee,1,11.111111
BCEILP,9,0.033492,get_invoice,1,11.111111
BCELMQVZ,9,0.033492,get_refund,9,100.0
BCILN,9,0.033492,cancel_order,6,66.666667
BCILN,9,0.033492,create_account,2,22.222222
BCILN,9,0.033492,registration_problems,1,11.111111
BCILPQW,9,0.033492,edit_account,2,22.222222
BCILPQW,9,0.033492,check_payment_methods,1,11.111111
BCILPQW,9,0.033492,complaint,1,11.111111
BCILPQW,9,0.033492,contact_customer_service,1,11.111111
BCILPQW,9,0.033492,newsletter_subscription,1,11.111111
BCILPQW,9,0.033492,registration_problems,1,11.111111
BCILPQW,9,0.033492,review,1,11.111111
BCILPQW,9,0.033492,switch_account,1,11.111111
BCLQW,9,0.033492,get_invoice,2,22.222222
BCLQW,9,0.033492,track_order,2,22.222222
BCLQW,9,0.033492,cancel_order,1,11.111111
BCLQW,9,0.033492,complaint,1,11.111111
BCLQW,9,0.033492,delete_account,1,11.111111
BCLQW,9,0.033492,recover_password,1,11.111111
BCLQW,9,0.033492,track_refund,1,11.111111
BEM,9,0.033492,place_order,3,33.333333
BEM,9,0.033492,delivery_period,2,22.222222
BEM,9,0.033492,get_refund,2,22.222222
BEM,9,0.033492,payment_issue,1,11.111111
BEM,9,0.033492,registration_problems,1,11.111111
BILMPQZ,9,0.033492,check_cancellation_fee,2,22.222222
BILMPQZ,9,0.033492,check_invoice,2,22.222222
BILMPQZ,9,0.033492,place_order,2,22.222222
BILMPQZ,9,0.033492,change_order,1,11.111111
BILMPQZ,9,0.033492,delete_account,1,11.111111
BILMPQZ,9,0.033492,payment_issue,1,11.111111
BIP,9,0.033492,edit_account,4,44.444444
BIP,9,0.033492,change_shipping_address,1,11.111111
BIP,9,0.033492,check_refund_policy,1,11.111111
BIP,9,0.033492,create_account,1,11.111111
BIP,9,0.033492,get_refund,1,11.111111
BIP,9,0.033492,set_up_shipping_address,1,11.111111
BCELMN,8,0.029771,registration_problems,8,100.0
BCILMZ,8,0.029771,check_cancellation_fee,2,25.0
BCILMZ,8,0.029771,place_order,2,25.0
BCILMZ,8,0.029771,check_invoice,1,12.5
BCILMZ,8,0.029771,get_refund,1,12.5
BCILMZ,8,0.029771,payment_issue,1,12.5
BCILMZ,8,0.029771,registration_problems,1,12.5
BCILQW,8,0.029771,edit_account,3,37.5
BCILQW,8,0.029771,check_invoice,1,12.5
BCILQW,8,0.029771,check_payment_methods,1,12.5
BCILQW,8,0.029771,complaint,1,12.5
BCILQW,8,0.029771,review,1,12.5
BCILQW,8,0.029771,set_up_shipping_address,1,12.5
BCIPW,8,0.029771,edit_account,8,100.0
BCLMQZ,8,0.029771,get_refund,4,50.0
BCLMQZ,8,0.029771,place_order,2,25.0
BCLMQZ,8,0.029771,get_invoice,1,12.5
BCLMQZ,8,0.029771,payment_issue,1,12.5
BCLPQ,8,0.029771,switch_account,2,25.0
BCLPQ,8,0.029771,track_order,2,25.0
BCLPQ,8,0.029771,check_invoice,1,12.5
BCLPQ,8,0.029771,edit_account,1,12.5
BCLPQ,8,0.029771,newsletter_subscription,1,12.5
BCLPQ,8,0.029771,registration_problems,1,12.5
BCLV,8,0.029771,recover_password,8,100.0
BCZ,8,0.029771,cancel_order,2,25.0
BCZ,8,0.029771,change_order,2,25.0
BCZ,8,0.029771,check_refund_policy,2,25.0
BCZ,8,0.029771,switch_account,2,25.0
BEMQ,8,0.029771,create_account,3,37.5
BEMQ,8,0.029771,check_cancellation_fee,2,25.0
BEMQ,8,0.029771,place_order,2,25.0
BEMQ,8,0.029771,get_refund,1,12.5
BILMPW,8,0.029771,payment_issue,2,25.0
BILMPW,8,0.029771,change_order,1,12.5
BILMPW,8,0.029771,check_invoice,1,12.5
BILMPW,8,0.029771,delivery_options,1,12.5
BILMPW,8,0.029771,get_invoice,1,12.5
BILMPW,8,0.029771,place_order,1,12.5
BILMPW,8,0.029771,track_refund,1,12.5
BILMQW,8,0.029771,get_invoice,4,50.0
BILMQW,8,0.029771,registration_problems,2,25.0
BILMQW,8,0.029771,change_order,1,12.5
BILMQW,8,0.029771,check_invoice,1,12.5
BILPQW,8,0.029771,review,2,25.0
BILPQW,8,0.029771,check_cancellation_fee,1,12.5
BILPQW,8,0.029771,delete_account,1,12.5
BILPQW,8,0.029771,get_invoice,1,12.5
BILPQW,8,0.029771,get_refund,1,12.5
BILPQW,8,0.029771,place_order,1,12.5
BILPQW,8,0.029771,set_up_shipping_address,1,12.5
BIPQ,8,0.029771,switch_account,3,37.5
BIPQ,8,0.029771,cancel_order,1,12.5
BIPQ,8,0.029771,change_order,1,12.5
BIPQ,8,0.029771,check_invoice,1,12.5
BIPQ,8,0.029771,get_invoice,1,12.5
BIPQ,8,0.029771,set_up_shipping_address,1,12.5
BLMNQ,8,0.029771,registration_problems,5,62.5
BLMNQ,8,0.029771,change_order,2,25.0
BLMNQ,8,0.029771,track_refund,1,12.5
BNQ,8,0.029771,cancel_order,6,75.0
BNQ,8,0.029771,change_order,1,12.5
BNQ,8,0.029771,switch_account,1,12.5
BCELQZ,7,0.026049,delete_account,3,42.857143
BCELQZ,7,0.026049,contact_human_agent,2,28.571429
BCELQZ,7,0.026049,create_account,1,14.285714
BCELQZ,7,0.026049,delivery_period,1,14.285714
BCILQWZ,7,0.026049,switch_account,2,28.571429
BCILQWZ,7,0.026049,cancel_order,1,14.285714
BCILQWZ,7,0.026049,check_cancellation_fee,1,14.285714
BCILQWZ,7,0.026049,complaint,1,14.285714
BCILQWZ,7,0.026049,place_order,1,14.285714
BCILQWZ,7,0.026049,set_up_shipping_address,1,14.285714
BCILV,7,0.026049,recover_password,5,71.428571
BCILV,7,0.026049,check_invoice,2,28.571429
BCLNQZ,7,0.026049,registration_problems,4,57.142857
BCLNQZ,7,0.026049,cancel_order,2,28.571429
BCLNQZ,7,0.026049,create_account,1,14.285714
BELMNQ,7,0.026049,check_invoice,2,28.571429
BELMNQ,7,0.026049,registration_problems,2,28.571429
BELMNQ,7,0.026049,track_refund,2,28.571429
BELMNQ,7,0.026049,change_order,1,14.285714
BILMQWZ,7,0.026049,check_invoice,2,28.571429
BILMQWZ,7,0.026049,get_refund,2,28.571429
BILMQWZ,7,0.026049,payment_issue,2,28.571429
BILMQWZ,7,0.026049,check_cancellation_fee,1,14.285714
BILPQWZ,7,0.026049,change_shipping_address,1,14.285714
BILPQWZ,7,0.026049,create_account,1,14.285714
BILPQWZ,7,0.026049,delivery_period,1,14.285714
BILPQWZ,7,0.026049,recover_password,1,14.285714
BILPQWZ,7,0.026049,review,1,14.285714
BILPQWZ,7,0.026049,set_up_shipping_address,1,14.285714
BILPQWZ,7,0.026049,track_order,1,14.285714
BIMZ,7,0.026049,change_order,1,14.285714
BIMZ,7,0.026049,check_cancellation_fee,1,14.285714
BIMZ,7,0.026049,check_invoice,1,14.285714
BIMZ,7,0.026049,contact_customer_service,1,14.285714
BIMZ,7,0.026049,get_invoice,1,14.285714
BIMZ,7,0.026049,payment_issue,1,14.285714
BIMZ,7,0.026049,place_order,1,14.285714
BIPQZ,7,0.026049,cancel_order,2,28.571429
BIPQZ,7,0.026049,change_shipping_address,1,14.285714
BIPQZ,7,0.026049,create_account,1,14.285714
BIPQZ,7,0.026049,payment_issue,1,14.285714
BIPQZ,7,0.026049,switch_account,1,14.285714
BIPQZ,7,0.026049,track_order,1,14.285714
BIPW,7,0.026049,edit_account,6,85.714286
BIPW,7,0.026049,track_refund,1,14.285714
BQWZ,7,0.026049,switch_account,4,57.142857
BQWZ,7,0.026049,change_order,1,14.285714
BQWZ,7,0.026049,payment_issue,1,14.285714
BQWZ,7,0.026049,place_order,1,14.285714
BCEILN,6,0.022328,registration_problems,3,50.0
BCEILN,6,0.022328,cancel_order,2,33.333333
BCEILN,6,0.022328,create_account,1,16.666667
BCELQWZ,6,0.022328,contact_human_agent,2,33.333333
BCELQWZ,6,0.022328,create_account,2,33.333333
BCELQWZ,6,0.022328,delete_account,2,33.333333
BCILPQWZ,6,0.022328,change_shipping_address,1,16.666667
BCILPQWZ,6,0.022328,check_cancellation_fee,1,16.666667
BCILPQWZ,6,0.022328,complaint,1,16.666667
BCILPQWZ,6,0.022328,contact_human_agent,1,16.666667
BCILPQWZ,6,0.022328,create_account,1,16.666667
BCILPQWZ,6,0.022328,set_up_shipping_address,1,16.666667
BCIPQZ,6,0.022328,switch_account,3,50.0
BCIPQZ,6,0.022328,change_order,1,16.666667
BCIPQZ,6,0.022328,get_invoice,1,16.666667
BCIPQZ,6,0.022328,track_order,1,16.666667
BCLMN,6,0.022328,registration_problems,6,100.0
BIPZ,6,0.022328,check_refund_policy,2,33.333333
BIPZ,6,0.022328,cancel_order,1,16.666667
BIPZ,6,0.022328,check_invoice,1,16.666667
BIPZ,6,0.022328,complaint,1,16.666667
BIPZ,6,0.022328,contact_human_agent,1,16.666667
BLPW,6,0.022328,complaint,1,16.666667
BLPW,6,0.022328,contact_human_agent,1,16.666667
BLPW,6,0.022328,get_refund,1,16.666667
BLPW,6,0.022328,recover_password,1,16.666667
BLPW,6,0.022328,registration_problems,1,16.666667
BLPW,6,0.022328,switch_account,1,16.666667
BLPZ,6,0.022328,check_cancellation_fee,1,16.666667
BLPZ,6,0.022328,contact_customer_service,1,16.666667
BLPZ,6,0.022328,contact_human_agent,1,16.666667
BLPZ,6,0.022328,create_account,1,16.666667
BLPZ,6,0.022328,delete_account,1,16.666667
BLPZ,6,0.022328,payment_issue,1,16.666667
BCEILQZ,5,0.018607,contact_human_agent,1,20.0
BCEILQZ,5,0.018607,delivery_period,1,20.0
BCEILQZ,5,0.018607,get_invoice,1,20.0
BCEILQZ,5,0.018607,payment_issue,1,20.0
BCEILQZ,5,0.018607,set_up_shipping_address,1,20.0
BCELW,5,0.018607,delete_account,4,80.0
BCELW,5,0.018607,check_cancellation_fee,1,20.0
BCELZ,5,0.018607,contact_human_agent,3,60.0
BCELZ,5,0.018607,create_account,1,20.0
BCELZ,5,0.018607,recover_password,1,20.0
BCI,5,0.018607,contact_customer_service,1,20.0
BCI,5,0.018607,edit_account,1,20.0
BCI,5,0.018607,switch_account,1,20.0
BCI,5,0.018607,track_order,1,20.0
BCI,5,0.018607,track_refund,1,20.0
BCILMPQZ,5,0.018607,check_invoice,4,80.0
BCILMPQZ,5,0.018607,place_order,1,20.0
BCLMP,5,0.018607,check_cancellation_fee,1,20.0
BCLMP,5,0.018607,delivery_options,1,20.0
BCLMP,5,0.018607,edit_account,1,20.0
BCLMP,5,0.018607,get_invoice,1,20.0
BCLMP,5,0.018607,place_order,1,20.0
BCLPW,5,0.018607,change_shipping_address,2,40.0
BCLPW,5,0.018607,check_refund_policy,1,20.0
BCLPW,5,0.018607,delivery_options,1,20.0
BCLPW,5,0.018607,review,1,20.0
BELNW,5,0.018607,recover_password,2,40.0
BELNW,5,0.018607,track_order,2,40.0
BELNW,5,0.018607,change_order,1,20.0
BILPWZ,5,0.018607,newsletter_subscription,2,40.0
BILPWZ,5,0.018607,contact_customer_service,1,20.0
BILPWZ,5,0.018607,delete_account,1,20.0
BILPWZ,5,0.018607,delivery_period,1,20.0
BIQSW,5,0.018607,delivery_options,5,100.0
BKLW,5,0.018607,create_account,5,100.0
BLMWZ,5,0.018607,place_order,2,40.0
BLMWZ,5,0.018607,payment_issue,1,20.0
BLMWZ,5,0.018607,registration_problems,1,20.0
BLMWZ,5,0.018607,set_up_shipping_address,1,20.0
BLNZ,5,0.018607,cancel_order,3,60.0
BLNZ,5,0.018607,change_order,1,20.0
BLNZ,5,0.018607,track_order,1,20.0
BQW,5,0.018607,change_shipping_address,1,20.0
BQW,5,0.018607,create_account,1,20.0
BQW,5,0.018607,registration_problems,1,20.0
BQW,5,0.018607,switch_account,1,20.0
BQW,5,0.018607,track_refund,1,20.0
BCEILMP,4,0.014885,payment_issue,3,75.0
BCEILMP,4,0.014885,delivery_period,1,25.0
BCEILMV,4,0.014885,get_refund,4,100.0
BCEILMZ,4,0.014885,registration_problems,2,50.0
BCEILMZ,4,0.014885,delivery_period,1,25.0
BCEILMZ,4,0.014885,payment_issue,1,25.0
BCEILW,4,0.014885,delete_account,3,75.0
BCEILW,4,0.014885,recover_password,1,25.0
BCILNP,4,0.014885,cancel_order,3,75.0
BCILNP,4,0.014885,create_account,1,25.0
BCILQV,4,0.014885,recover_password,3,75.0
BCILQV,4,0.014885,check_invoice,1,25.0
BCIPQ,4,0.014885,switch_account,2,50.0
BCIPQ,4,0.014885,change_order,1,25.0
BCIPQ,4,0.014885,change_shipping_address,1,25.0
BCQW,4,0.014885,check_refund_policy,1,25.0
BCQW,4,0.014885,contact_customer_service,1,25.0
BCQW,4,0.014885,get_invoice,1,25.0
BCQW,4,0.014885,switch_account,1,25.0
BELPQ,4,0.014885,check_payment_methods,1,25.0
BELPQ,4,0.014885,create_account,1,25.0
BELPQ,4,0.014885,registration_problems,1,25.0
BELPQ,4,0.014885,review,1,25.0
BELPW,4,0.014885,contact_customer_service,1,25.0
BELPW,4,0.014885,delete_account,1,25.0
BELPW,4,0.014885,get_refund,1,25.0
BELPW,4,0.014885,switch_account,1,25.0
BELPZ,4,0.014885,delete_account,1,25.0
BELPZ,4,0.014885,get_refund,1,25.0
BELPZ,4,0.014885,review,1,25.0
BELPZ,4,0.014885,set_up_shipping_address,1,25.0
BEN,4,0.014885,switch_account,2,50.0
BEN,4,0.014885,change_order,1,25.0
BEN,4,0.014885,track_order,1,25.0
BENQ,4,0.014885,switch_account,2,50.0
BENQ,4,0.014885,change_order,1,25.0
BENQ,4,0.014885,create_account,1,25.0
BILWZ,4,0.014885,contact_customer_service,2,50.0
BILWZ,4,0.014885,check_invoice,1,25.0
BILWZ,4,0.014885,newsletter_subscription,1,25.0
BIMQZ,4,0.014885,check_cancellation_fee,2,50.0
BIMQZ,4,0.014885,change_order,1,25.0
BIMQZ,4,0.014885,payment_issue,1,25.0
BIPQW,4,0.014885,get_invoice,1,25.0
BIPQW,4,0.014885,newsletter_subscription,1,25.0
BIPQW,4,0.014885,switch_account,1,25.0
BIPQW,4,0.014885,track_order,1,25.0
BIQWZ,4,0.014885,create_account,1,25.0
BIQWZ,4,0.014885,get_invoice,1,25.0
BIQWZ,4,0.014885,set_up_shipping_address,1,25.0
BIQWZ,4,0.014885,switch_account,1,25.0
BLNW,4,0.014885,switch_account,2,50.0
BLNW,4,0.014885,recover_password,1,25.0
BLNW,4,0.014885,track_order,1,25.0
BC,3,0.011164,cancel_order,1,33.333333
BC,3,0.011164,check_refund_policy,1,33.333333
BC,3,0.011164,delivery_period,1,33.333333
BCEILMN,3,0.011164,registration_problems,3,100.0
BCEILQ,3,0.011164,complaint,1,33.333333
BCEILQ,3,0.011164,contact_human_agent,1,33.333333
BCEILQ,3,0.011164,delete_account,1,33.333333
BCELMW,3,0.011164,payment_issue,3,100.0
BCELNQ,3,0.011164,create_account,2,66.666667
BCELNQ,3,0.011164,cancel_order,1,33.333333
BCELNQZ,3,0.011164,cancel_order,1,33.333333
BCELNQZ,3,0.011164,create_account,1,33.333333
BCELNQZ,3,0.011164,registration_problems,1,33.333333
BCELV,3,0.011164,cancel_order,3,100.0
BCILMN,3,0.011164,registration_problems,3,100.0
BCILMPQ,3,0.011164,check_invoice,1,33.333333
BCILMPQ,3,0.011164,edit_account,1,33.333333
BCILMPQ,3,0.011164,place_order,1,33.333333
BCILMPW,3,0.011164,place_order,2,66.666667
BCILMPW,3,0.011164,get_refund,1,33.333333
BCILMW,3,0.011164,get_refund,1,33.333333
BCILMW,3,0.011164,payment_issue,1,33.333333
BCILMW,3,0.011164,place_order,1,33.333333
BCILPV,3,0.011164,recover_password,3,100.0
BCLMNQ,3,0.011164,registration_problems,3,100.0
BCLPQZ,3,0.011164,check_refund_policy,1,33.333333
BCLPQZ,3,0.011164,newsletter_subscription,1,33.333333
BCLPQZ,3,0.011164,track_order,1,33.333333
BCLWZ,3,0.011164,check_cancellation_fee,1,33.333333
BCLWZ,3,0.011164,complaint,1,33.333333
BCLWZ,3,0.011164,track_refund,1,33.333333
BELNQWZ,3,0.011164,recover_password,2,66.666667
BELNQWZ,3,0.011164,registration_problems,1,33.333333
BELNZ,3,0.011164,change_order,1,33.333333
BELNZ,3,0.011164,create_account,1,33.333333
BELNZ,3,0.011164,registration_problems,1,33.333333
BELPQZ,3,0.011164,check_refund_policy,1,33.333333
BELPQZ,3,0.011164,complaint,1,33.333333
BELPQZ,3,0.011164,create_account,1,33.333333
BELQW,3,0.011164,get_refund,1,33.333333
BELQW,3,0.011164,set_up_shipping_address,1,33.333333
BELQW,3,0.011164,switch_account,1,33.333333
BELQWZ,3,0.011164,review,2,66.666667
BELQWZ,3,0.011164,switch_account,1,33.333333
BILMPQW,3,0.011164,change_order,1,33.333333
BILMPQW,3,0.011164,get_refund,1,33.333333
BILMPQW,3,0.011164,place_order,1,33.333333
BIPQSZ,3,0.011164,delivery_options,3,100.0
BIQW,3,0.011164,track_order,2,66.666667
BIQW,3,0.011164,review,1,33.333333
BKQ,3,0.011164,track_order,2,66.666667
BKQ,3,0.011164,newsletter_subscription,1,33.333333
BLPQW,3,0.011164,complaint,1,33.333333
BLPQW,3,0.011164,edit_account,1,33.333333
BLPQW,3,0.011164,registration_problems,1,33.333333
BMQW,3,0.011164,check_invoice,1,33.333333
BMQW,3,0.011164,create_account,1,33.333333
BMQW,3,0.011164,payment_issue,1,33.333333
BN,3,0.011164,change_order,2,66.666667
BN,3,0.011164,cancel_order,1,33.333333
BNZ,3,0.011164,cancel_order,1,33.333333
BNZ,3,0.011164,change_order,1,33.333333
BNZ,3,0.011164,track_order,1,33.333333
BPQ,3,0.011164,change_order,1,33.333333
BPQ,3,0.011164,create_account,1,33.333333
BPQ,3,0.011164,switch_account,1,33.333333
BCEI,2,0.007443,delivery_options,1,50.0
BCEI,2,0.007443,delivery_period,1,50.0
BCEILM,2,0.007443,delivery_period,1,50.0
BCEILM,2,0.007443,registration_problems,1,50.0
BCEILMNW,2,0.007443,registration_problems,2,100.0
BCEILNP,2,0.007443,create_account,1,50.0
BCEILNP,2,0.007443,registration_problems,1,50.0
BCEILNPQZ,2,0.007443,cancel_order,2,100.0
BCEILQWZ,2,0.007443,delete_account,2,100.0
BCELMNQ,2,0.007443,registration_problems,2,100.0
BCELMNQZ,2,0.007443,registration_problems,2,100.0
BCELMQ,2,0.007443,payment_issue,2,100.0
BCELP,2,0.007443,recover_password,2,100.0
BCEMQVZ,2,0.007443,get_refund,2,100.0
BCEMQW,2,0.007443,payment_issue,2,100.0
BCILMPQWZ,2,0.007443,place_order,1,50.0
BCILMPQWZ,2,0.007443,registration_problems,1,50.0
BCILMPZ,2,0.007443,check_cancellation_fee,1,50.0
BCILMPZ,2,0.007443,registration_problems,1,50.0
BCILMQW,2,0.007443,check_cancellation_fee,1,50.0
BCILMQW,2,0.007443,place_order,1,50.0
BCILNPQ,2,0.007443,cancel_order,2,100.0
BCILNQ,2,0.007443,registration_problems,2,100.0
BCIM,2,0.007443,delivery_options,1,50.0
BCIM,2,0.007443,get_refund,1,50.0
BCIMQ,2,0.007443,check_invoice,1,50.0
BCIMQ,2,0.007443,place_order,1,50.0
BCIZ,2,0.007443,check_refund_policy,1,50.0
BCIZ,2,0.007443,contact_customer_service,1,50.0
BCLMNQZ,2,0.007443,registration_problems,2,100.0
BCLQV,2,0.007443,check_invoice,1,50.0
BCLQV,2,0.007443,recover_password,1,50.0
BCMQZ,2,0.007443,payment_issue,1,50.0
BCMQZ,2,0.007443,place_order,1,50.0
BCPW,2,0.007443,edit_account,2,100.0
BELMNQZ,2,0.007443,registration_problems,2,100.0
BELMNZ,2,0.007443,change_order,2,100.0
BELMQW,2,0.007443,edit_account,1,50.0
BELMQW,2,0.007443,get_invoice,1,50.0
BELMW,2,0.007443,delivery_period,1,50.0
BELMW,2,0.007443,place_order,1,50.0
BEMQZ,2,0.007443,delivery_period,1,50.0
BEMQZ,2,0.007443,place_order,1,50.0
BEMZ,2,0.007443,get_refund,1,50.0
BEMZ,2,0.007443,place_order,1,50.0
BEPQZ,2,0.007443,cancel_order,1,50.0
BEPQZ,2,0.007443,switch_account,1,50.0
BILMPWZ,2,0.007443,get_invoice,1,50.0
BILMPWZ,2,0.007443,place_order,1,50.0
BILMWZ,2,0.007443,place_order,1,50.0
BILMWZ,2,0.007443,registration_problems,1,50.0
BIMP,2,0.007443,cancel_order,1,50.0
BIMP,2,0.007443,recover_password,1,50.0
BIMPQ,2,0.007443,create_account,1,50.0
BIMPQ,2,0.007443,payment_issue,1,50.0
BIMQW,2,0.007443,get_invoice,1,50.0
BIMQW,2,0.007443,payment_issue,1,50.0
BIPS,2,0.007443,delivery_options,2,100.0
BIPSW,2,0.007443,delivery_options,2,100.0
BIPSZ,2,0.007443,delivery_options,2,100.0
BIQSWZ,2,0.007443,delivery_options,2,100.0
BISW,2,0.007443,delivery_options,2,100.0
BLMPQZ,2,0.007443,check_cancellation_fee,1,50.0
BLMPQZ,2,0.007443,create_account,1,50.0
BLMPW,2,0.007443,delivery_options,1,50.0
BLMPW,2,0.007443,payment_issue,1,50.0
BLNQWZ,2,0.007443,recover_password,1,50.0
BLNQWZ,2,0.007443,track_order,1,50.0
BMQWZ,2,0.007443,get_invoice,1,50.0
BMQWZ,2,0.007443,get_refund,1,50.0
BMW,2,0.007443,change_order,2,100.0
BNQZ,2,0.007443,cancel_order,1,50.0
BNQZ,2,0.007443,track_order,1,50.0
BPW,2,0.007443,edit_account,2,100.0
BWZ,2,0.007443,change_order,1,50.0
BWZ,2,0.007443,create_account,1,50.0
BCEILMNQ,1,0.003721,registration_problems,1,100.0
BCEILMPQ,1,0.003721,payment_issue,1,100.0
BCEILMPVZ,1,0.003721,get_refund,1,100.0
BCEILMPW,1,0.003721,payment_issue,1,100.0
BCEILMQ,1,0.003721,registration_problems,1,100.0
BCEILMQV,1,0.003721,get_refund,1,100.0
BCEILNQZ,1,0.003721,cancel_order,1,100.0
BCEILNW,1,0.003721,registration_problems,1,100.0
BCEILPQW,1,0.003721,contact_human_agent,1,100.0
BCEIMQV,1,0.003721,get_refund,1,100.0
BCEIPQW,1,0.003721,contact_human_agent,1,100.0
BCEIQ,1,0.003721,delivery_options,1,100.0
BCELMNW,1,0.003721,registration_problems,1,100.0
BCELMNZ,1,0.003721,registration_problems,1,100.0
BCELMQW,1,0.003721,payment_issue,1,100.0
BCELMVWZ,1,0.003721,get_refund,1,100.0
BCELMVZ,1,0.003721,cancel_order,1,100.0
BCELNP,1,0.003721,registration_problems,1,100.0
BCELNPQZ,1,0.003721,create_account,1,100.0
BCELNQW,1,0.003721,create_account,1,100.0
BCELNQWZ,1,0.003721,create_account,1,100.0
BCELNV,1,0.003721,cancel_order,1,100.0
BCELNW,1,0.003721,cancel_order,1,100.0
BCELWZ,1,0.003721,delete_account,1,100.0
BCEMQ,1,0.003721,payment_issue,1,100.0
BCEMQV,1,0.003721,get_refund,1,100.0
BCENQZ,1,0.003721,create_account,1,100.0
BCEQ,1,0.003721,complaint,1,100.0
BCEQVWZ,1,0.003721,cancel_order,1,100.0
BCEQZ,1,0.003721,complaint,1,100.0
BCILMNP,1,0.003721,registration_problems,1,100.0
BCILMNPQ,1,0.003721,registration_problems,1,100.0
BCILMNQZ,1,0.003721,registration_problems,1,100.0
BCILMWZ,1,0.003721,payment_issue,1,100.0
BCILNPW,1,0.003721,create_account,1,100.0
BCILNQW,1,0.003721,registration_problems,1,100.0
BCILNQZ,1,0.003721,registration_problems,1,100.0
BCILNW,1,0.003721,create_account,1,100.0
BCILNZ,1,0.003721,create_account,1,100.0
BCILPQVZ,1,0.003721,recover_password,1,100.0
BCILPVZ,1,0.003721,recover_password,1,100.0
BCILPWZ,1,0.003721,place_order,1,100.0
BCILQVZ,1,0.003721,recover_password,1,100.0
BCILVZ,1,0.003721,recover_password,1,100.0
BCILWZ,1,0.003721,delete_account,1,100.0
BCIMP,1,0.003721,check_cancellation_fee,1,100.0
BCIMPQZ,1,0.003721,check_invoice,1,100.0
BCIMQZ,1,0.003721,registration_problems,1,100.0
BCINPQ,1,0.003721,cancel_order,1,100.0
BCINPQZ,1,0.003721,cancel_order,1,100.0
BCINZ,1,0.003721,cancel_order,1,100.0
BCIPQW,1,0.003721,change_shipping_address,1,100.0
BCLMNW,1,0.003721,registration_problems,1,100.0
BCLMNZ,1,0.003721,registration_problems,1,100.0
BCLMPQ,1,0.003721,edit_account,1,100.0
BCLMPQW,1,0.003721,check_invoice,1,100.0
BCLMPQZ,1,0.003721,place_order,1,100.0
BCLMQW,1,0.003721,payment_issue,1,100.0
BCLMVZ,1,0.003721,check_invoice,1,100.0
BCLNP,1,0.003721,cancel_order,1,100.0
BCLNPQWZ,1,0.003721,registration_problems,1,100.0
BCLNQ,1,0.003721,registration_problems,1,100.0
BCLNQWZ,1,0.003721,create_account,1,100.0
BCLPWZ,1,0.003721,check_refund_policy,1,100.0
BCLPZ,1,0.003721,check_refund_policy,1,100.0
BCM,1,0.003721,delivery_options,1,100.0
BCMQ,1,0.003721,payment_issue,1,100.0
BCNPQZ,1,0.003721,cancel_order,1,100.0
BCNQ,1,0.003721,cancel_order,1,100.0
BCNQZ,1,0.003721,cancel_order,1,100.0
BCP,1,0.003721,edit_account,1,100.0
BCQWZ,1,0.003721,check_refund_policy,1,100.0
BELMNW,1,0.003721,track_refund,1,100.0
BELMP,1,0.003721,get_refund,1,100.0
